# x_m,y_m,w_tr_right_m,w_tr_left_m
70.3906,36.4562,0.9707,0.9707
70.3098,36.4562,0.9740,0.9740
70.2289,36.4562,0.9841,0.9841
70.1480,36.4562,1.0006,1.0006
70.0671,36.4562,1.0232,1.0232
69.9862,36.4562,1.0232,1.0232
69.9053,36.3753,0.9707,0.9707
69.8244,36.3753,0.9707,0.9707
69.7435,36.3753,0.9740,0.9740
69.6626,36.3753,0.9841,0.9841
69.5817,36.3753,1.0006,1.0006
69.5009,36.3753,1.0232,1.0232
69.4200,36.3753,1.0006,1.0006
69.3391,36.2944,0.9707,0.9707
69.2582,36.2944,0.9707,0.9707
69.1773,36.2944,0.9740,0.9740
69.0964,36.2944,0.9841,0.9841
69.0155,36.2944,1.0006,1.0006
68.9346,36.2944,1.0232,1.0232
68.8537,36.2944,1.0006,1.0006
68.7728,36.2135,0.9707,0.9707
68.6920,36.2135,0.9707,0.9707
68.6111,36.2135,0.9740,0.9740
68.5302,36.2135,0.9841,0.9841
68.4493,36.2135,1.0006,1.0006
68.3684,36.2135,1.0232,1.0232
68.2875,36.2135,1.0006,1.0006
68.2066,36.1326,0.9707,0.9707
68.1257,36.1326,0.9707,0.9707
68.0448,36.1326,0.9740,0.9740
67.9639,36.1326,0.9841,0.9841
67.8831,36.1326,1.0006,1.0006
67.8022,36.1326,1.0232,1.0232
67.7213,36.1326,1.0006,1.0006
67.6404,36.1326,0.9841,0.9841
67.5595,36.0517,0.9707,0.9707
67.4786,36.0517,0.9740,0.9740
67.3977,36.0517,0.9841,0.9841
67.3168,36.0517,1.0006,1.0006
67.2359,36.0517,1.0232,1.0232
67.1550,36.0517,1.0232,1.0232
67.0742,36.0517,1.0006,1.0006
66.9933,35.9708,0.9707,0.9707
66.9124,35.9708,0.9740,0.9740
66.8315,35.9708,0.9841,0.9841
66.7506,35.9708,1.0006,1.0006
66.6697,35.9708,1.0232,1.0232
66.5888,35.9708,1.0232,1.0232
66.5079,35.9708,1.0006,1.0006
66.4270,35.9708,0.9841,0.9841
66.3461,35.8899,0.9740,0.9740
66.2653,35.8899,0.9841,0.9841
66.1844,35.8899,1.0006,1.0006
66.1035,35.8899,1.0232,1.0232
66.0226,35.8899,1.0516,1.0516
65.9417,35.8899,1.0232,1.0232
65.8608,35.8899,1.0006,1.0006
65.7799,35.8090,0.9707,0.9707
65.6990,35.8090,0.9740,0.9740
65.6181,35.8090,0.9841,0.9841
65.5372,35.8090,1.0006,1.0006
65.4564,35.8090,1.0232,1.0232
65.3755,35.8090,1.0232,1.0232
65.2946,35.8090,1.0006,1.0006
65.2137,35.8090,0.9841,0.9841
65.1328,35.7281,0.9707,0.9707
65.0519,35.7281,0.9740,0.9740
64.9710,35.7281,0.9841,0.9841
64.8901,35.7281,1.0006,1.0006
64.8092,35.7281,1.0232,1.0232
64.7283,35.7281,1.0232,1.0232
64.6475,35.7281,1.0006,1.0006
64.5666,35.7281,0.9841,0.9841
64.4857,35.6473,0.9707,0.9707
64.4048,35.6473,0.9740,0.9740
64.3239,35.6473,0.9841,0.9841
64.2430,35.6473,1.0006,1.0006
64.1621,35.6473,1.0232,1.0232
64.0812,35.6473,1.0232,1.0232
64.0003,35.6473,1.0006,1.0006
63.9194,35.6473,0.9841,0.9841
63.8386,35.5664,0.9707,0.9707
63.7577,35.5664,0.9740,0.9740
63.6768,35.5664,0.9841,0.9841
63.5959,35.5664,1.0006,1.0006
63.5150,35.5664,1.0232,1.0232
63.4341,35.5664,1.0232,1.0232
63.3532,35.5664,1.0006,1.0006
63.2723,35.5664,0.9841,0.9841
63.1914,35.4855,0.9707,0.9707
63.1105,35.4855,0.9740,0.9740
63.0297,35.4855,0.9841,0.9841
62.9488,35.4855,1.0006,1.0006
62.8679,35.4855,1.0232,1.0232
62.7870,35.4855,1.0232,1.0232
62.7061,35.4855,1.0006,1.0006
62.6252,35.4855,0.9841,0.9841
62.5443,35.4046,0.9707,0.9707
62.4634,35.4046,0.9740,0.9740
62.3825,35.4046,0.9841,0.9841
62.3016,35.4046,1.0006,1.0006
62.2208,35.4046,1.0232,1.0232
62.1399,35.4046,1.0232,1.0232
62.0590,35.4046,1.0006,1.0006
61.9781,35.4046,0.9841,0.9841
61.8972,35.3237,0.9707,0.9707
61.8163,35.3237,0.9740,0.9740
61.7354,35.3237,0.9841,0.9841
61.6545,35.3237,1.0006,1.0006
61.5736,35.3237,1.0232,1.0232
61.4927,35.3237,1.0232,1.0232
61.4119,35.3237,1.0006,1.0006
61.3310,35.3237,0.9841,0.9841
61.2501,35.2428,0.9707,0.9707
61.1692,35.2428,0.9740,0.9740
61.0883,35.2428,0.9841,0.9841
61.0074,35.2428,1.0006,1.0006
60.9265,35.2428,1.0232,1.0232
60.8456,35.2428,1.0232,1.0232
60.7647,35.2428,1.0006,1.0006
60.6838,35.2428,0.9841,0.9841
60.6030,35.1619,0.9707,0.9707
60.5221,35.1619,0.9740,0.9740
60.4412,35.1619,0.9841,0.9841
60.3603,35.1619,1.0006,1.0006
60.2794,35.1619,1.0232,1.0232
60.1985,35.1619,1.0232,1.0232
60.1176,35.1619,1.0006,1.0006
60.0367,35.1619,0.9841,0.9841
59.9558,35.0810,0.9707,0.9707
59.8749,35.0810,0.9740,0.9740
59.7941,35.0810,0.9841,0.9841
59.7132,35.0810,1.0006,1.0006
59.6323,35.0810,1.0232,1.0232
59.5514,35.0810,1.0232,1.0232
59.4705,35.0810,1.0006,1.0006
59.3896,35.0810,0.9841,0.9841
59.3087,35.0001,0.9707,0.9707
59.2278,35.0001,0.9740,0.9740
59.1469,35.0001,0.9841,0.9841
59.0660,35.0001,1.0006,1.0006
58.9852,35.0001,1.0232,1.0232
58.9043,35.0001,1.0232,1.0232
58.8234,35.0001,1.0006,1.0006
58.7425,35.0001,0.9841,0.9841
58.6616,34.9192,0.9707,0.9707
58.5807,34.9192,0.9740,0.9740
58.4998,34.9192,0.9841,0.9841
58.4189,34.9192,1.0006,1.0006
58.3380,34.9192,1.0232,1.0232
58.2571,34.9192,1.0232,1.0232
58.1763,34.9192,1.0006,1.0006
58.0954,34.9192,0.9841,0.9841
58.0145,34.8384,0.9707,0.9707
57.9336,34.8384,0.9740,0.9740
57.8527,34.8384,0.9841,0.9841
57.7718,34.8384,1.0006,1.0006
57.6909,34.8384,1.0232,1.0232
57.6100,34.8384,1.0232,1.0232
57.5291,34.8384,1.0006,1.0006
57.4482,34.8384,0.9841,0.9841
57.3674,34.7575,0.9707,0.9707
57.2865,34.7575,0.9740,0.9740
57.2056,34.7575,0.9841,0.9841
57.1247,34.7575,1.0006,1.0006
57.0438,34.7575,1.0232,1.0232
56.9629,34.7575,1.0232,1.0232
56.8820,34.7575,1.0006,1.0006
56.8011,34.7575,0.9841,0.9841
56.7202,34.6766,0.9707,0.9707
56.6393,34.6766,0.9740,0.9740
56.5585,34.6766,0.9841,0.9841
56.4776,34.6766,1.0006,1.0006
56.3967,34.6766,1.0232,1.0232
56.3158,34.6766,1.0232,1.0232
56.2349,34.6766,1.0006,1.0006
56.1540,34.6766,0.9841,0.9841
56.0731,34.5957,0.9707,0.9707
55.9922,34.5957,0.9740,0.9740
55.9113,34.5957,0.9841,0.9841
55.8304,34.5957,1.0006,1.0006
55.7496,34.5957,1.0232,1.0232
55.6687,34.5957,1.0232,1.0232
55.5878,34.5957,1.0006,1.0006
55.5069,34.5957,0.9841,0.9841
55.4260,34.5148,0.9740,0.9740
55.3451,34.5148,0.9841,0.9841
55.2642,34.5148,1.0006,1.0006
55.1833,34.5148,1.0232,1.0232
55.1024,34.5148,1.0516,1.0516
55.0215,34.5148,1.0232,1.0232
54.9407,34.5148,1.0006,1.0006
54.8598,34.5148,0.9841,0.9841
54.7789,34.4339,0.9740,0.9740
54.6980,34.4339,0.9841,0.9841
54.6171,34.4339,1.0006,1.0006
54.5362,34.4339,1.0232,1.0232
54.4553,34.4339,1.0516,1.0516
54.3744,34.4339,1.0232,1.0232
54.2935,34.4339,1.0006,1.0006
54.2126,34.4339,0.9841,0.9841
54.1318,34.3530,0.9740,0.9740
54.0509,34.3530,0.9841,0.9841
53.9700,34.3530,1.0006,1.0006
53.8891,34.3530,1.0232,1.0232
53.8082,34.3530,1.0516,1.0516
53.7273,34.3530,1.0232,1.0232
53.6464,34.3530,1.0006,1.0006
53.5655,34.3530,0.9841,0.9841
53.4846,34.2721,0.9707,0.9707
53.4037,34.2721,0.9740,0.9740
53.3229,34.2721,0.9841,0.9841
53.2420,34.2721,1.0006,1.0006
53.1611,34.2721,1.0232,1.0232
53.0802,34.2721,1.0232,1.0232
52.9993,34.2721,1.0006,1.0006
52.9184,34.2721,0.9841,0.9841
52.8375,34.2721,0.9740,0.9740
52.7566,34.1912,0.9740,0.9740
52.6757,34.1912,0.9841,0.9841
52.5948,34.1912,1.0006,1.0006
52.5140,34.1912,1.0232,1.0232
52.4331,34.1912,1.0516,1.0516
52.3522,34.1912,1.0232,1.0232
52.2713,34.1912,1.0006,1.0006
52.1904,34.1912,0.9841,0.9841
52.1095,34.1103,0.9740,0.9740
52.0286,34.1103,0.9841,0.9841
51.9477,34.1103,1.0006,1.0006
51.8668,34.1103,1.0232,1.0232
51.7859,34.1103,1.0516,1.0516
51.7051,34.1103,1.0232,1.0232
51.6242,34.1103,1.0006,1.0006
51.5433,34.1103,0.9841,0.9841
51.4624,34.0295,0.9707,0.9707
51.3815,34.0295,0.9740,0.9740
51.3006,34.0295,0.9841,0.9841
51.2197,34.0295,1.0006,1.0006
51.1388,34.0295,1.0232,1.0232
51.0579,34.0295,1.0232,1.0232
50.9770,34.0295,1.0006,1.0006
50.8962,34.0295,0.9841,0.9841
50.8153,34.0295,0.9740,0.9740
50.7344,33.9486,0.9740,0.9740
50.6535,33.9486,0.9841,0.9841
50.5726,33.9486,1.0006,1.0006
50.4917,33.9486,1.0232,1.0232
50.4108,33.9486,1.0516,1.0516
50.3299,33.9486,1.0232,1.0232
50.2490,33.9486,1.0006,1.0006
50.1681,33.9486,0.9841,0.9841
50.0873,33.8677,0.9707,0.9707
50.0064,33.8677,0.9740,0.9740
49.9255,33.8677,0.9841,0.9841
49.8446,33.8677,1.0006,1.0006
49.7637,33.8677,1.0232,1.0232
49.6828,33.8677,1.0232,1.0232
49.6019,33.8677,1.0006,1.0006
49.5210,33.8677,0.9841,0.9841
49.4401,33.8677,0.9740,0.9740
49.3592,33.7868,0.9740,0.9740
49.2784,33.7868,0.9841,0.9841
49.1975,33.7868,1.0006,1.0006
49.1166,33.7868,1.0232,1.0232
49.0357,33.7868,1.0516,1.0516
48.9548,33.7868,1.0232,1.0232
48.8739,33.7868,1.0006,1.0006
48.7930,33.7868,0.9841,0.9841
48.7121,33.7059,0.9707,0.9707
48.6312,33.7059,0.9740,0.9740
48.5503,33.7059,0.9841,0.9841
48.4695,33.7059,1.0006,1.0006
48.3886,33.7059,1.0232,1.0232
48.3077,33.7059,1.0232,1.0232
48.2268,33.7059,1.0006,1.0006
48.1459,33.7059,0.9841,0.9841
48.0650,33.6250,0.9707,0.9707
47.9841,33.6250,0.9740,0.9740
47.9032,33.6250,0.9841,0.9841
47.8223,33.6250,1.0006,1.0006
47.7414,33.6250,1.0232,1.0232
47.6606,33.6250,1.0232,1.0232
47.5797,33.6250,1.0006,1.0006
47.4988,33.6250,0.9841,0.9841
47.4179,33.6250,0.9740,0.9740
47.3370,33.5441,0.9740,0.9740
47.2561,33.5441,0.9841,0.9841
47.1752,33.5441,1.0006,1.0006
47.0943,33.5441,1.0232,1.0232
47.0134,33.5441,1.0516,1.0516
46.9325,33.5441,1.0232,1.0232
46.8517,33.5441,1.0006,1.0006
46.7708,33.5441,0.9841,0.9841
46.6899,33.4632,0.9707,0.9707
46.6090,33.4632,0.9740,0.9740
46.5281,33.4632,0.9841,0.9841
46.4472,33.4632,1.0006,1.0006
46.3663,33.4632,1.0232,1.0232
46.2854,33.4632,1.0232,1.0232
46.2045,33.4632,1.0006,1.0006
46.1236,33.4632,0.9841,0.9841
46.0428,33.4632,0.9740,0.9740
45.9619,33.3823,0.9740,0.9740
45.8810,33.3823,0.9841,0.9841
45.8001,33.3823,1.0006,1.0006
45.7192,33.3823,1.0232,1.0232
45.6383,33.3823,1.0516,1.0516
45.5574,33.3823,1.0232,1.0232
45.4765,33.3823,1.0006,1.0006
45.3956,33.3823,0.9841,0.9841
45.3147,33.3823,0.9740,0.9740
45.2339,33.3014,0.9740,0.9740
45.1530,33.3014,0.9841,0.9841
45.0721,33.3014,1.0006,1.0006
44.9912,33.3014,1.0232,1.0232
44.9103,33.3014,1.0516,1.0516
44.8294,33.3014,1.0516,1.0516
44.7485,33.3014,1.0232,1.0232
44.6676,33.3014,1.0006,1.0006
44.5867,33.3014,0.9841,0.9841
44.5058,33.2206,0.9707,0.9707
44.4250,33.2206,0.9740,0.9740
44.3441,33.2206,0.9841,0.9841
44.2632,33.2206,1.0006,1.0006
44.1823,33.2206,1.0232,1.0232
44.1014,33.2206,1.0516,1.0516
44.0205,33.2206,1.0232,1.0232
43.9396,33.2206,1.0006,1.0006
43.8587,33.2206,0.9841,0.9841
43.7778,33.1397,0.9707,0.9707
43.6969,33.1397,0.9740,0.9740
43.6161,33.1397,0.9841,0.9841
43.5352,33.1397,1.0006,1.0006
43.4543,33.1397,1.0232,1.0232
43.3734,33.0588,0.9707,0.9707
43.2925,33.0588,0.9707,0.9707
43.2116,33.0588,0.9707,0.9707
43.1307,33.0588,0.9740,0.9740
43.0498,33.0588,0.9841,0.9841
42.9689,32.9779,0.9223,0.9223
42.8880,32.9779,0.9468,0.9468
42.8072,32.9779,0.9774,0.9774
42.7263,32.9779,1.0006,1.0006
42.6454,32.9779,1.0232,1.0232
42.5645,32.8970,0.9774,0.9774
42.4836,32.8970,1.0135,1.0135
42.4027,32.8161,0.9874,0.9874
42.3218,32.8161,1.0359,1.0359
42.2409,32.7352,1.0296,1.0296
42.1600,32.6543,1.0296,1.0296
42.0791,32.5734,1.0296,1.0296
41.9983,32.4925,1.0359,1.0359
41.9174,32.4117,1.0232,1.0232
41.9174,32.3308,1.0135,1.0135
41.9174,32.2499,0.9774,0.9774
41.8365,32.1690,1.0232,1.0232
41.8365,32.0881,1.0006,1.0006
41.8365,32.0072,0.9841,0.9841
41.8365,31.9263,0.9740,0.9740
41.8365,31.8454,0.9707,0.9707
41.8365,31.7645,0.9740,0.9740
41.8365,31.6836,0.9841,0.9841
41.8365,31.6028,1.0006,1.0006
41.9174,31.5219,0.9468,0.9468
41.9174,31.4410,0.9774,0.9774
41.9174,31.3601,1.0135,1.0135
41.9174,31.2792,1.0135,1.0135
41.9983,31.1983,1.0135,1.0135
41.9983,31.1174,0.9874,0.9874
42.0791,31.0365,1.0135,1.0135
42.1600,30.9556,1.0135,1.0135
42.1600,30.8747,0.9874,0.9874
42.2409,30.7939,1.0135,1.0135
42.3218,30.7130,1.0135,1.0135
42.4027,30.6321,0.9874,0.9874
42.4027,30.5512,0.9874,0.9874
42.4836,30.4703,1.0135,1.0135
42.5645,30.3894,1.0135,1.0135
42.6454,30.3085,0.9874,0.9874
42.6454,30.2276,0.9874,0.9874
42.7263,30.1467,1.0135,1.0135
42.8072,30.0658,1.0296,1.0296
42.8880,29.9850,1.0135,1.0135
42.8880,29.9041,0.9874,0.9874
42.9689,29.8232,1.0135,1.0135
43.0498,29.7423,1.0296,1.0296
43.1307,29.6614,1.0296,1.0296
43.2116,29.5805,1.0135,1.0135
43.2116,29.4996,0.9874,0.9874
43.2925,29.4187,1.0135,1.0135
43.3734,29.3378,1.0296,1.0296
43.4543,29.2569,1.0296,1.0296
43.5352,29.1761,1.0135,1.0135
43.5352,29.0952,0.9874,0.9874
43.6161,29.0143,1.0135,1.0135
43.6969,28.9334,1.0296,1.0296
43.7778,28.8525,1.0296,1.0296
43.8587,28.7716,1.0135,1.0135
43.8587,28.6907,0.9874,0.9874
43.9396,28.6098,1.0135,1.0135
44.0205,28.5289,1.0296,1.0296
44.1014,28.4480,1.0296,1.0296
44.1823,28.3672,1.0135,1.0135
44.1823,28.2863,0.9874,0.9874
44.2632,28.2054,1.0135,1.0135
44.3441,28.1245,1.0296,1.0296
44.4250,28.0436,1.0296,1.0296
44.5058,27.9627,1.0135,1.0135
44.5867,27.8818,0.9874,0.9874
44.5867,27.8009,0.9874,0.9874
44.6676,27.7200,1.0135,1.0135
44.7485,27.6391,1.0296,1.0296
44.8294,27.5583,1.0135,1.0135
44.9103,27.4774,0.9874,0.9874
44.9103,27.3965,0.9874,0.9874
44.9912,27.3156,1.0135,1.0135
45.0721,27.2347,1.0296,1.0296
45.1530,27.1538,1.0135,1.0135
45.1530,27.0729,0.9874,0.9874
45.2339,26.9920,1.0135,1.0135
45.3147,26.9111,1.0296,1.0296
45.3956,26.8302,1.0135,1.0135
45.4765,26.7494,0.9874,0.9874
45.4765,26.6685,0.9874,0.9874
45.5574,26.5876,1.0135,1.0135
45.6383,26.5067,1.0296,1.0296
45.7192,26.4258,1.0135,1.0135
45.7192,26.3449,0.9874,0.9874
45.8001,26.2640,1.0135,1.0135
45.8810,26.1831,1.0296,1.0296
45.9619,26.1022,1.0135,1.0135
46.0428,26.0213,0.9874,0.9874
46.0428,25.9405,0.9874,0.9874
46.1236,25.8596,1.0135,1.0135
46.2045,25.7787,1.0135,1.0135
46.2854,25.6978,0.9874,0.9874
46.2854,25.6169,0.9874,0.9874
46.3663,25.5360,1.0135,1.0135
46.4472,25.4551,1.0135,1.0135
46.4472,25.3742,0.9874,0.9874
46.5281,25.2933,1.0135,1.0135
46.6090,25.2124,1.0296,1.0296
46.6899,25.1316,1.0135,1.0135
46.6899,25.0507,0.9874,0.9874
46.7708,24.9698,1.0135,1.0135
46.8517,24.8889,1.0135,1.0135
46.9325,24.8080,0.9874,0.9874
46.9325,24.7271,0.9874,0.9874
47.0134,24.6462,1.0135,1.0135
47.0943,24.5653,1.0135,1.0135
47.0943,24.4844,0.9874,0.9874
47.1752,24.4035,1.0135,1.0135
47.2561,24.3227,1.0135,1.0135
47.2561,24.2418,0.9874,0.9874
47.3370,24.1609,1.0135,1.0135
47.4179,24.0800,1.0135,1.0135
47.4988,23.9991,0.9874,0.9874
47.4988,23.9182,0.9874,0.9874
47.5797,23.8373,1.0135,1.0135
47.6606,23.7564,0.9874,0.9874
47.6606,23.6755,0.9874,0.9874
47.7414,23.5946,1.0135,1.0135
47.8223,23.5138,0.9874,0.9874
47.8223,23.4329,0.9874,0.9874
47.9032,23.3520,1.0135,1.0135
47.9841,23.2711,0.9874,0.9874
47.9841,23.1902,0.9874,0.9874
48.0650,23.1093,1.0135,1.0135
48.1459,23.0284,0.9874,0.9874
48.1459,22.9475,0.9874,0.9874
48.2268,22.8666,1.0135,1.0135
48.3077,22.7857,1.0135,1.0135
48.3077,22.7049,0.9874,0.9874
48.3886,22.6240,1.0135,1.0135
48.4695,22.5431,0.9874,0.9874
48.4695,22.4622,0.9874,0.9874
48.5503,22.3813,1.0135,1.0135
48.5503,22.3004,0.9774,0.9774
48.6312,22.2195,1.0135,1.0135
48.7121,22.1386,1.0135,1.0135
48.7121,22.0577,0.9874,0.9874
48.7930,21.9768,1.0135,1.0135
48.8739,21.8960,1.0135,1.0135
48.8739,21.8151,0.9874,0.9874
48.9548,21.7342,1.0135,1.0135
49.0357,21.6533,1.0135,1.0135
49.0357,21.5724,0.9874,0.9874
49.1166,21.4915,1.0135,1.0135
49.1166,21.4106,0.9774,0.9774
49.1975,21.3297,1.0135,1.0135
49.2784,21.2488,1.0135,1.0135
49.2784,21.1679,0.9874,0.9874
49.3592,21.0871,1.0135,1.0135
49.4401,21.0062,1.0135,1.0135
49.4401,20.9253,0.9874,0.9874
49.5210,20.8444,1.0135,1.0135
49.5210,20.7635,0.9774,0.9774
49.6019,20.6826,1.0135,1.0135
49.6828,20.6017,1.0135,1.0135
49.6828,20.5208,0.9874,0.9874
49.7637,20.4399,1.0135,1.0135
49.7637,20.3590,0.9774,0.9774
49.8446,20.2782,1.0135,1.0135
49.9255,20.1973,1.0135,1.0135
49.9255,20.1164,0.9874,0.9874
50.0064,20.0355,1.0135,1.0135
50.0064,19.9546,0.9774,0.9774
50.0873,19.8737,1.0135,1.0135
50.1681,19.7928,1.0135,1.0135
50.1681,19.7119,0.9874,0.9874
50.1681,19.6310,0.9433,0.9433
50.2490,19.5501,0.9774,0.9774
50.2490,19.4693,0.9468,0.9468
50.3299,19.3884,1.0006,1.0006
50.3299,19.3075,0.9774,0.9774
50.3299,19.2266,0.9468,0.9468
50.3299,19.1457,0.9223,0.9223
50.3299,19.0648,0.9044,0.9044
50.4108,18.9839,0.9740,0.9740
50.4108,18.9030,0.9707,0.9707
50.4108,18.8221,0.9707,0.9707
50.4108,18.7412,0.9707,0.9707
50.4108,18.6604,0.9707,0.9707
50.4108,18.5795,0.9707,0.9707
50.4108,18.4986,0.9707,0.9707
50.4108,18.4177,0.9740,0.9740
50.3299,18.3368,0.9044,0.9044
50.3299,18.2559,0.9223,0.9223
50.3299,18.1750,0.9468,0.9468
50.3299,18.0941,0.9774,0.9774
50.3299,18.0132,1.0135,1.0135
50.2490,17.9323,0.9774,0.9774
50.2490,17.8515,1.0135,1.0135
50.2490,17.7706,1.0135,1.0135
50.1681,17.6897,1.0296,1.0296
50.0873,17.6088,1.0296,1.0296
50.0064,17.5279,1.0296,1.0296
49.9255,17.4470,1.0296,1.0296
49.8446,17.3661,1.0296,1.0296
49.7637,17.2852,1.0296,1.0296
49.6828,17.2043,1.0006,1.0006
49.6019,17.2043,1.0135,1.0135
49.5210,17.2043,0.9774,0.9774
49.4401,17.2043,0.9468,0.9468
49.3592,17.1234,1.0006,1.0006
49.2784,17.1234,0.9841,0.9841
49.1975,17.1234,0.9740,0.9740
49.1166,17.1234,0.9707,0.9707
49.0357,17.1234,0.9707,0.9707
48.9548,17.1234,0.9707,0.9707
48.8739,17.0426,1.0516,1.0516
48.7930,17.0426,1.0516,1.0516
48.7121,17.0426,1.0516,1.0516
48.6312,17.0426,1.0516,1.0516
48.5503,17.0426,1.0516,1.0516
48.4695,17.0426,1.0516,1.0516
48.3886,17.0426,1.0516,1.0516
48.3077,17.0426,1.0516,1.0516
48.2268,17.0426,1.0516,1.0516
48.1459,17.0426,1.0516,1.0516
48.0650,17.0426,1.0232,1.0232
47.9841,17.0426,1.0006,1.0006
47.9032,17.0426,0.9841,0.9841
47.8223,17.0426,0.9740,0.9740
47.7414,17.0426,0.9707,0.9707
47.6606,17.0426,0.9707,0.9707
47.5797,17.0426,0.9707,0.9707
47.4988,17.0426,0.9707,0.9707
47.4179,17.0426,0.9707,0.9707
47.3370,17.0426,0.9707,0.9707
47.2561,17.0426,0.9707,0.9707
47.1752,17.0426,0.9707,0.9707
47.0943,17.0426,0.9707,0.9707
47.0134,17.1234,1.0516,1.0516
46.9325,17.1234,1.0516,1.0516
46.8517,17.1234,1.0516,1.0516
46.7708,17.1234,1.0516,1.0516
46.6899,17.1234,1.0516,1.0516
46.6090,17.1234,1.0516,1.0516
46.5281,17.1234,1.0232,1.0232
46.4472,17.1234,1.0006,1.0006
46.3663,17.1234,0.9841,0.9841
46.2854,17.1234,0.9740,0.9740
46.2045,17.1234,0.9707,0.9707
46.1236,17.1234,0.9707,0.9707
46.0428,17.1234,0.9707,0.9707
45.9619,17.1234,0.9707,0.9707
45.8810,17.1234,0.9707,0.9707
45.8001,17.1234,0.9707,0.9707
45.7192,17.1234,0.9707,0.9707
45.6383,17.2043,1.0232,1.0232
45.5574,17.2043,1.0516,1.0516
45.4765,17.2043,1.0516,1.0516
45.3956,17.2043,1.0516,1.0516
45.3147,17.2043,1.0516,1.0516
45.2339,17.2043,1.0516,1.0516
45.1530,17.2043,1.0232,1.0232
45.0721,17.2852,0.9707,0.9707
44.9912,17.2852,0.9707,0.9707
44.9103,17.2852,0.9707,0.9707
44.8294,17.2852,0.9740,0.9740
44.7485,17.2852,0.9841,0.9841
44.6676,17.2852,1.0006,1.0006
44.5867,17.2852,1.0232,1.0232
44.5058,17.2852,1.0006,1.0006
44.4250,17.2852,0.9841,0.9841
44.3441,17.3661,0.9841,0.9841
44.2632,17.3661,1.0006,1.0006
44.1823,17.3661,1.0006,1.0006
44.1014,17.4470,0.9774,0.9774
44.0205,17.4470,1.0006,1.0006
43.9396,17.4470,1.0135,1.0135
43.8587,17.4470,0.9774,0.9774
43.7778,17.5279,1.0135,1.0135
43.6969,17.5279,1.0006,1.0006
43.6161,17.6088,1.0135,1.0135
43.5352,17.6088,0.9874,0.9874
43.4543,17.6897,1.0135,1.0135
43.3734,17.7706,0.9874,0.9874
43.2925,17.7706,0.9874,0.9874
43.2116,17.8515,1.0135,1.0135
43.1307,17.9323,1.0296,1.0296
43.0498,18.0132,1.0135,1.0135
42.9689,18.0941,0.9874,0.9874
42.9689,18.1750,1.0135,1.0135
42.8880,18.2559,1.0135,1.0135
42.8072,18.3368,0.9774,0.9774
42.8072,18.4177,1.0135,1.0135
42.7263,18.4986,0.9774,0.9774
42.7263,18.5795,1.0135,1.0135
42.6454,18.6604,0.9774,0.9774
42.6454,18.7412,1.0135,1.0135
42.5645,18.8221,0.9774,0.9774
42.5645,18.9030,1.0006,1.0006
42.5645,18.9839,1.0135,1.0135
42.4836,19.0648,0.9774,0.9774
42.4836,19.1457,1.0006,1.0006
42.4836,19.2266,1.0006,1.0006
42.4027,19.3075,0.9774,0.9774
42.4027,19.3884,1.0006,1.0006
42.4027,19.4693,1.0006,1.0006
42.3218,19.5501,0.9774,0.9774
42.3218,19.6310,1.0006,1.0006
42.3218,19.7119,1.0006,1.0006
42.2409,19.7928,0.9774,0.9774
42.2409,19.8737,1.0135,1.0135
42.1600,19.9546,0.9774,0.9774
42.1600,20.0355,1.0006,1.0006
42.1600,20.1164,1.0135,1.0135
42.0791,20.1973,0.9774,0.9774
42.0791,20.2782,1.0006,1.0006
42.0791,20.3590,1.0006,1.0006
41.9983,20.4399,0.9774,0.9774
41.9983,20.5208,1.0135,1.0135
41.9174,20.6017,0.9774,0.9774
41.9174,20.6826,1.0135,1.0135
41.8365,20.7635,0.9774,0.9774
41.8365,20.8444,1.0006,1.0006
41.8365,20.9253,1.0135,1.0135
41.7556,21.0062,0.9774,0.9774
41.7556,21.0871,1.0135,1.0135
41.6747,21.1679,0.9774,0.9774
41.6747,21.2488,1.0135,1.0135
41.5938,21.3297,0.9774,0.9774
41.5938,21.4106,1.0135,1.0135
41.5129,21.4915,0.9774,0.9774
41.5129,21.5724,1.0135,1.0135
41.4320,21.6533,0.9774,0.9774
41.4320,21.7342,1.0135,1.0135
41.3511,21.8151,0.9774,0.9774
41.3511,21.8960,1.0135,1.0135
41.2702,21.9768,0.9874,0.9874
41.2702,22.0577,1.0135,1.0135
41.1894,22.1386,1.0135,1.0135
41.1085,22.2195,0.9874,0.9874
41.1085,22.3004,0.9874,0.9874
41.0276,22.3813,1.0135,1.0135
40.9467,22.4622,1.0296,1.0296
40.8658,22.5431,1.0135,1.0135
40.7849,22.6240,0.9874,0.9874
40.7849,22.7049,0.9874,0.9874
40.7040,22.7857,1.0135,1.0135
40.6231,22.8666,1.0296,1.0296
40.5422,22.9475,1.0296,1.0296
40.4613,23.0284,1.0296,1.0296
40.3805,23.1093,1.0296,1.0296
40.2996,23.1902,1.0296,1.0296
40.2187,23.2711,1.0296,1.0296
40.1378,23.3520,1.0296,1.0296
40.0569,23.4329,1.0296,1.0296
39.9760,23.5138,1.0296,1.0296
39.8951,23.5946,1.0296,1.0296
39.8142,23.6755,1.0296,1.0296
39.7333,23.7564,1.0296,1.0296
39.6524,23.8373,1.0296,1.0296
39.5716,23.9182,1.0296,1.0296
39.4907,23.9991,1.0296,1.0296
39.4098,24.0800,1.0296,1.0296
